date,time,timezone,MACB,source,sourcetype,type,user,host,short,desc,version,filename,inode,notes,format,extra
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.597657] pci 0000:00:18.6: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.597657] pci 0000:00:18.6: bridge window [io  0x1000-0x0fff] to [bus 21] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.597657] pci 0000:00:18.6: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.597657] pci 0000:00:18.6: bridge window [io  0x1000-0x0fff] to [bus 21] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598021] pci 0000:00:18.7: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.598021] pci 0000:00:18.7: bridge window [io  0x1000-0x0fff] to [bus 22] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598021] pci 0000:00:18.7: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.598021] pci 0000:00:18.7: bridge window [io  0x1000-0x0fff] to [bus 22] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598097] pci 0000:00:15.3: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598097] pci 0000:00:15.3: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598097] pci 0000:00:15.3: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598097] pci 0000:00:15.3: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598099] pci 0000:00:15.4: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598099] pci 0000:00:15.4: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598099] pci 0000:00:15.4: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598099] pci 0000:00:15.4: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598101] pci 0000:00:15.5: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598101] pci 0000:00:15.5: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598101] pci 0000:00:15.5: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598101] pci 0000:00:15.5: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598102] pci 0000:00:15.6: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598102] pci 0000:00:15.6: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598102] pci 0000:00:15.6: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598102] pci 0000:00:15.6: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598104] pci 0000:00:15.7: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598104] pci 0000:00:15.7: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598104] pci 0000:00:15.7: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598104] pci 0000:00:15.7: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598106] pci 0000:00:16.3: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598106] pci 0000:00:16.3: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598106] pci 0000:00:16.3: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598106] pci 0000:00:16.3: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598107] pci 0000:00:16.4: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598107] pci 0000:00:16.4: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598107] pci 0000:00:16.4: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598107] pci 0000:00:16.4: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598109] pci 0000:00:16.5: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598109] pci 0000:00:16.5: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598109] pci 0000:00:16.5: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598109] pci 0000:00:16.5: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598111] pci 0000:00:16.6: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598111] pci 0000:00:16.6: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598111] pci 0000:00:16.6: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598111] pci 0000:00:16.6: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598112] pci 0000:00:16.7: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598112] pci 0000:00:16.7: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598112] pci 0000:00:16.7: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598112] pci 0000:00:16.7: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598113] pci 0000:00:17.3: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598113] pci 0000:00:17.3: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598113] pci 0000:00:17.3: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598113] pci 0000:00:17.3: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598115] pci 0000:00:17.4: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598115] pci 0000:00:17.4: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598115] pci 0000:00:17.4: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598115] pci 0000:00:17.4: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598116] pci 0000:00:17.5: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598116] pci 0000:00:17.5: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598116] pci 0000:00:17.5: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598116] pci 0000:00:17.5: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598117] pci 0000:00:17.6: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598117] pci 0000:00:17.6: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598117] pci 0000:00:17.6: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598117] pci 0000:00:17.6: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598119] pci 0000:00:17.7: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598119] pci 0000:00:17.7: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598119] pci 0000:00:17.7: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598119] pci 0000:00:17.7: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598120] pci 0000:00:18.2: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598120] pci 0000:00:18.2: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598120] pci 0000:00:18.2: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598120] pci 0000:00:18.2: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598121] pci 0000:00:18.3: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598121] pci 0000:00:18.3: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598121] pci 0000:00:18.3: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598121] pci 0000:00:18.3: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598123] pci 0000:00:18.4: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598123] pci 0000:00:18.4: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598123] pci 0000:00:18.4: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598123] pci 0000:00:18.4: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598124] pci 0000:00:18.5: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598124] pci 0000:00:18.5: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598124] pci 0000:00:18.5: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598124] pci 0000:00:18.5: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598125] pci 0000:00:18.6: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598125] pci 0000:00:18.6: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598125] pci 0000:00:18.6: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598125] pci 0000:00:18.6: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598127] pci 0000:00:18.7: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598127] pci 0000:00:18.7: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598127] pci 0000:00:18.7: res[13]=[io  0x1000-0x0fff] get_res...,[kernel] [    0.598127] pci 0000:00:18.7: res[13]=[io  0x1000-0x0fff] get_res_add_size add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598131] pci 0000:00:0f.0: BAR 6: assigned [mem 0xc0000000-0xc...,[kernel] [    0.598131] pci 0000:00:0f.0: BAR 6: assigned [mem 0xc0000000-0xc0007fff pref],2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598131] pci 0000:00:0f.0: BAR 6: assigned [mem 0xc0000000-0xc...,[kernel] [    0.598131] pci 0000:00:0f.0: BAR 6: assigned [mem 0xc0000000-0xc0007fff pref],2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598204] pci 0000:00:10.0: BAR 6: assigned [mem 0xc0008000-0xc...,[kernel] [    0.598204] pci 0000:00:10.0: BAR 6: assigned [mem 0xc0008000-0xc000bfff pref],2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598204] pci 0000:00:10.0: BAR 6: assigned [mem 0xc0008000-0xc...,[kernel] [    0.598204] pci 0000:00:10.0: BAR 6: assigned [mem 0xc0008000-0xc000bfff pref],2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.598273] pci 0000:00:15.3: BAR 13: can't assign io (size 0x1000),[kernel] [    0.598273] pci 0000:00:15.3: BAR 13: can't assign io (size 0x1000),2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
